NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,68.5597918834933,80.31162670396115,111-70-6,0
1,57.55130549066494,83.96662947678864,680-31-9,0
2,53.115091456719874,75.0587490175453,67-66-3,0
3,53.409879370082805,83.83313762653086,109-86-4,0
4,61.304469788169726,78.0028927795623,107-21-1,0
5,63.14265328037434,84.1030651698807,7226-23-5,0
6,47.6951495134884,75.0714525190678,64-18-6,0
7,66.67029002226161,81.96253986763537,96-49-1,0
8,63.47332213757132,85.97361087337211,102-76-1,1
9,92.4115722633293,75.3791421379184,56-81-5,1
10,63.85594579087879,77.31579672756578,68-12-2,1
11,59.26776358355264,87.17130998414258,98-82-8,1
12,75.36289016792134,87.7713075916219,100-51-6,1
13,67.4702723579507,81.46080895297723,67-68-5,1
14,57.48163672155391,79.33369731420856,107-06-2,1
15,52.89954341988542,82.88925900831931,110-71-4,1
16,77.09971393738817,83.13976091440722,111-87-5,2
17,60.31680737058769,82.12762107899427,57-55-6,2
18,54.47336095568902,85.74971466168026,109-69-3,2
19,64.00152658332432,87.24179426768683,108-75-8,2
20,55.757535506172644,82.16260405388044,591-78-6,2
21,52.879509427866246,85.16839172092772,1634-04-4,2
22,59.13258088111667,82.27561420253993,75-85-4,2
23,54.66550623543006,85.37289056368849,75-65-0,2
24,56.564745292777054,87.56107852599632,110-19-0,3
25,54.362001292212355,79.63686030417973,96-47-9,3
26,54.05062504111727,82.8930105016558,123-51-3,3
27,58.76724985543502,82.96027386552987,108-24-7,3
28,53.14450582375244,84.46659563892939,71-43-2,3
29,51.101066582860675,85.91642096839817,71-36-3,3
30,50.483611108460785,80.05620973855405,75-15-0,3
31,63.59802578552837,86.75109910256606,108-90-7,3
32,61.429257772618506,84.97070017717311,108-93-0,4
33,59.20200091239727,86.09600725287214,120-92-3,4
34,51.20188876429438,82.82093586440051,75-09-2,4
35,64.17478162894497,83.93046760702649,123-25-1,4
36,54.89969844734338,87.02329307637973,123-91-1,4
37,54.44752702107175,84.38948827848404,64-17-5,4
38,55.54184709959371,83.28501959459868,141-78-6,4
39,51.20397489810607,81.77274408352102,109-94-4,4
