NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,51.32867439244485,68.70068099938212,76-05-1,0
1,62.71887082159001,86.28338180483811,102-76-1,0
2,64.82799018300761,84.40398089218402,96-49-1,0
3,81.5849571734928,80.97061512190014,111-87-5,0
4,57.30286136269095,84.22717197138348,628-63-7,1
5,97.37072357700465,76.31106535493929,56-81-5,1
6,73.9678453727328,84.1405920826603,100-51-6,1
7,62.036219310406025,84.56021812640334,123-92-2,1
8,57.4121610829681,85.11137808220236,100-66-3,2
9,56.074525697355476,82.61143549353436,107-06-2,2
10,57.478619669150106,81.6714281749489,110-71-4,2
11,63.16601806810301,83.24946213464122,57-55-6,2
12,56.28193358691159,82.4316415141554,109-69-3,3
13,55.827435729649146,84.46471947090912,591-78-6,3
14,52.73006710320391,84.70208990749585,1634-04-4,3
15,58.80921714994768,84.97277087363435,109-86-4,3
16,60.70768919227314,85.8601392384568,7226-23-5,4
17,59.49122156168202,86.3022526049707,123-25-1,4
18,62.403228183034436,87.45589408171966,108-75-8,4
19,57.136633709865194,83.472735593155,75-85-4,4
20,55.68113336831416,81.82723369786085,680-31-9,5
21,56.37154298792917,82.70738707567492,75-65-0,5
22,59.91340394384785,82.6526278013674,110-19-0,5
23,52.598353344696086,83.61525838622637,96-47-9,5
24,41.60174729334536,75.12886101275214,107-31-3,6
25,54.29695496031227,83.36313468076538,123-51-3,6
26,65.21908439791419,83.85336919973145,108-24-7,6
27,50.88842494018422,83.02468806193814,71-43-2,6
28,59.43593914568116,84.99422133109331,71-36-3,7
29,50.98817360756824,79.38041762987932,75-15-0,7
30,55.371712777733904,84.94095327208264,108-90-7,7
31,62.08885935512997,84.74777890299998,98-82-8,7
32,66.6739476504764,79.88187192883844,67-68-5,8
33,62.45032921183212,77.74791220250295,108-93-0,8
34,56.37861781744856,83.93381112421963,120-92-3,8
35,53.1872178148393,81.2022505485493,75-09-2,8
36,56.31054545798122,85.92926070225691,123-91-1,9
37,55.028605936290624,78.46088102019147,107-21-1,9
38,50.494265461463044,87.46326493588043,64-17-5,9
39,55.395481514533515,82.19502080145776,141-78-6,9
