NAME,conversion,de,solvent,batch
TYPE,DATA,DATA,DATA,METADATA
0,53.48509947266399,73.57721886548478,64-18-6,0
1,55.37992562399878,86.39332661385939,120-92-3,0
2,52.32879273183725,85.25010589286924,64-17-5,0
3,62.76178946430262,85.07689823445132,7226-23-5,0
4,82.40385034292935,81.74612119960139,111-87-5,0
5,59.99814655803374,81.53271958446695,107-21-1,0
6,62.210820761552704,84.20659019943284,123-25-1,0
7,79.10620731888119,85.70588417446193,100-51-6,0
8,96.63652397241307,75.62987702005944,56-81-5,1
9,56.93072537985649,81.25681203902417,107-06-2,1
10,56.349370936367855,81.8141847305818,110-71-4,1
11,60.572118021680325,79.2916401742534,57-55-6,1
12,68.988520228501,83.93195839632028,96-49-1,1
13,55.1409785658064,86.77960708352323,109-69-3,1
14,59.8435016818773,87.16645509217706,108-75-8,1
15,61.75227462730804,84.40881070384893,591-78-6,1
16,59.05929422547329,85.05896763777682,628-63-7,2
17,56.643778386091185,86.15940740061944,1634-04-4,2
18,57.186597835325955,84.34938641538983,109-86-4,2
19,55.55548136195165,86.67495185082619,75-85-4,2
20,58.998898420330164,83.52983165286238,75-65-0,2
21,57.54117523708895,84.08351099008158,110-19-0,2
22,52.10861630231848,83.35688304224288,96-47-9,2
23,57.55424026192027,85.16911173518825,123-51-3,2
24,60.384597121778,80.73044502847453,108-24-7,3
25,53.09843918577026,84.68495169743362,71-43-2,3
26,57.92410190527941,79.23814029414808,71-36-3,3
27,49.68779231261845,80.1461817542547,75-15-0,3
28,59.2496728513055,81.9875077382022,108-90-7,3
29,59.81086728971667,81.80421834766325,98-82-8,3
30,64.21423528600808,80.26387118430695,108-93-0,3
31,51.84443727370099,82.59444044416395,75-09-2,3
32,57.15620115209807,85.38739034947169,123-91-1,4
33,57.168603998313856,83.13291843813013,141-78-6,4
34,55.03266086272449,75.99627278000469,109-94-4,4
35,52.360942858690876,79.13270964142197,142-82-5,4
36,68.05091400652049,81.25009210417883,111-70-6,4
37,55.408650847224024,85.70334200887159,680-31-9,4
38,56.84572517999894,83.79115804168681,110-54-3,4
39,49.65258371550399,80.47845449152273,79-20-9,4
