0.95642,0.76999,0.57608,0.74826,0.071232,0.67293
0.32196,0.12826,0.45966,0.80453,0.63938,0.63205
0.7505,0.14598,0.845,0.6315,0.56959,0.20073
0.22031,0.71504,0.08709,0.28224,0.84497,0.33961
0.48264,0.38744,0.56382,0.911,0.25956,0.47253
0.80576,0.58642,0.11679,0.87554,0.77518,0.29064
0.45392,0.064586,0.61879,0.68438,0.9686,0.50934
0.54853,0.93904,0.71194,0.65128,0.82181,0.45618
0.050867,0.87814,0.0092946,0.1756,0.42251,0.92682
0.15543,0.24909,0.49622,0.059902,0.73395,0.085379
0.073161,0.3326,0.28632,0.72308,0.13677,0.17999
0.68492,0.0078475,0.26368,0.78731,0.30696,0.13525
0.36521,0.43426,0.80606,0.38583,0.46605,0.75452
0.023784,0.28678,0.9638,0.93846,0.9349,0.065309
0.84451,0.49384,0.64135,0.25392,0.60686,0.82219
0.42936,0.60257,0.51566,0.20698,0.21591,0.10111
0.38025,0.98529,0.91046,0.43847,0.52111,0.26393
0.29024,0.53464,0.88506,0.9864,0.065004,0.8949
0.87632,0.8205,0.39332,0.55919,0.27478,0.58345
0.25671,0.73908,0.75188,0.13726,0.69915,0.97009
0.61063,0.69298,0.039579,0.0028076,0.72357,0.77702
0.59252,0.090812,0.19301,0.35997,0.55282,0.94295
0.52078,0.20312,0.35367,0.58874,0.46978,0.65144
0.78566,0.1681,0.41851,0.51288,0.35183,0.033269
0.19251,0.92547,0.79716,0.30273,0.37935,0.83752
0.1148,0.86206,0.99278,0.85321,0.020212,0.55326
0.7303,0.41439,0.21705,0.4054,0.13146,0.30856
0.6459,0.65903,0.13796,0.4767,0.92245,0.70373
0.90121,0.35653,0.31912,0.11469,0.88957,0.36939
0.99842,0.51566,0.67476,0.088182,0.19995,0.42589
0.20699,0.05901,0.38094,0.24554,1,0.90261
0.012892,0.27032,0.26429,0.36666,0.21083,0.76381
0.35443,0.78206,0.43923,0.94928,0.40679,0.79171
0.03158,0.35837,0.67834,0.52803,0.28597,0.68557
0.24332,0.16817,0.41431,0,0.18419,0.39159
0.14822,0.48769,0.017662,0.42831,0.24768,0.85917
0.85632,0.68321,1,0.44708,0.70509,0.53981
0.97832,0.44792,0.30371,0.52285,0.4546,0
0,0.72177,0.19703,0.59103,0.2366,0.12166
0.010659,0.37624,1,0.60494,0.31408,0.46436
0.062084,0.31261,0.70315,0.60737,0.20478,0.48628
0,0.40132,0.19691,0.54699,0.63999,0
