-0.089538,1.2572
1.0917,-0.091079
0.17429,0.94334
0.030857,0.94367
-0.079204,1.1813
-0.073526,1.0714
0.93937,0.17592
1.004,-0.071121
0.9333,0.25449
0.31401,0.88656
0.28811,0.91402
1.0602,-0.080061
0.68163,0.63084
0.57283,0.78714
0.94238,0.15571
0.94638,0.058494
0.37437,0.86113
0.8999,0.32855
0.2707,0.92905
0.35112,0.87697
0.40953,0.84944
0.53149,0.78743
0.44392,0.84679
0.80062,0.4369
-0.052946,1.0131
0.67909,0.68537
0.71742,0.54113
0.77893,0.44342
0.97222,0.004744
0.65499,0.70739
0.62965,0.71885
-0.06033,1.0483
0.71025,0.56674
0.82214,0.42824
-0.040859,0.98679
0.22557,0.92944
0.46071,0.84335
0.91874,0.31466
0.94485,0.11089
0.73893,0.49214
0.88843,0.34885
0.83116,0.4159
0.39616,0.8587
0.47394,0.82649
0.19768,0.93524
0.87013,0.39655
-0.011564,0.95262
0.6116,0.74136
0.7543,0.4846
0.49864,0.79537
0.97247,-0.032467
0.96942,0.024538
0.01209,0.95014
0.94484,0.1109
1.0858,-0.090498
-0.082963,1.2211
0.73148,0.51232
0.51927,0.79181
0.72909,0.52668
0.76296,0.45441
0.60172,0.75377
0.96657,0.046958
-0.080999,1.1818
-0.05822,1.0298
0.87379,0.37821
0.62434,0.72995
0.68772,0.60348
0.5778,0.76864
0.75488,0.46083
0.70158,0.57977
0.49276,0.81079
0.69527,0.58959
-0.018246,0.96526
-0.082963,1.2211
-0.072316,1.071
1.0602,-0.080061
0.99474,-0.064186
0.92716,0.30541
0.22436,0.93075
0.48761,0.82267
0.85374,0.41117
0.28146,0.9257
0.18527,0.93641
0.95114,0.048078
0.68601,0.62153
0.85559,0.4072
0.66909,0.7046
-0.030094,0.97033
0.98351,-0.05676
-0.037598,0.97483
0.023937,0.94471
0.33214,0.88131
0.93193,0.27051
0.97344,-0.042861
0.92897,0.28866
0.8833,0.36836
0.67509,0.69768
0.33348,0.88092
0.97946,-0.052093
0.88488,0.36465
